embedding_dimension,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
313,-0.012473673182544654,-0.03129732699624756,0.05244450127149214,-0.07384356947134811,-0.06005512905805087,0.04763929792801136,0.09757984759134948,-0.00893897519975788,-0.015325161836265132,0.057046381589578,0.12846753730779084,-0.037539207891864865,-0.017542154238813213,-0.017144964720764044,0.07685233642588739,-0.02957851705367583,-0.030435907161799024,0.019786476694322156,0.012872018611451241,0.05489919595649461,-0.01922321676849353,0.0306028458480289,-0.053045921805597265,0.04964366807135546,-0.019963857720438138,-0.0159882612241764,0.026903248883507182,0.01979557953670594,-0.03832747865344581,-0.028433778636561033,-0.042891922911503594,0.0562515454187552,0.09052471524742886,0.011974039732471744,0.05243104261845922,0.039155776058281654,0.0012926315186767062,-0.14396089239080534,0.006307411920439765,0.031212939493856284,0.11474101703630334,0.020669163848185405,0.04584526553186204,0.04596676723222786,-0.012186487973413273,-0.0652377847235053,0.017942160802009072,0.004815036100616684,-0.060641463872262484,-0.01115024860383329,-0.0004035614383799996,-0.03193498724898062,0.004321262420105734,-0.03624513439918232,0.06096465038510363,-0.00832566016122353,0.07569001261144255,-0.022791349750821387,-0.05871998530854746,-0.03125672336698079
314,-0.015170947754079544,0.021583930847370987,-0.03868127554504546,0.06502935363085162,0.047156078604181036,0.10427132118141953,-0.02965986994646021,-0.0338063203409316,-0.013276909686118584,-0.022113361991335102,0.06317748171410788,0.050709554946069726,0.034510730991700087,-0.027728717404700166,0.018461977418035003,0.012981536958188886,0.062192422424576066,0.0329892214246224,0.11475014173529444,0.05801922292662205,0.022150051728248573,-0.08281517380408503,-0.046952035849635636,-0.01629895976179828,-0.056577008753928675,0.033028376391451994,-0.048683751911328045,-0.13962444899588322,-0.052868663807554395,0.04132316463444439,-0.15471204290465254,-0.049987055954180785,-0.034355073142716214,-0.06420008190169434,-0.11424950165743795,0.017340881651905657,-0.0347617033908723,0.034094716802723614,0.07963700943784095,-0.04590580770446612,0.06840199457977712,0.015477070263376712,0.017033973725692188,-0.03196577314332558,0.060272537928682826,0.03918546169521578,-0.08241348159105855,0.010011982119108169,-0.0028166702055559497,-0.03980507655290549,-0.061760601947272085,0.09271005463614865,0.020850809036019134,0.02143759764190508,-0.08527376691406525,-0.021076210572664764,0.0468584450665072,0.008049360217192483,-0.0999830874867177,0.020805570678274016
315,0.05704151920932878,-0.004545168620978878,0.032842943604452626,-0.08627379339764206,-0.06330085812899919,0.012138335835863094,0.0049331583443388075,0.04321868880708384,-0.03626807327588812,-0.012121114792616893,0.02085502047997231,0.026799157490390062,0.042198400925691916,-0.02143306296335228,0.06582011086469189,0.029447285284697373,0.008962725769988926,0.0955712854323664,-0.012611625619041791,-0.022608917345306095,-0.051888089972516364,-0.12941140093804876,0.16015251777450598,-0.04996681613993975,-0.04514902747556247,0.0048986051479485496,0.02306269429471089,0.053454953569721284,-0.1029736106562879,0.019024516593601642,0.008518963674748447,-0.02566163100029055,-0.06581118885050535,-0.06014788098306522,0.05653482635005049,-0.026578331311110807,-0.05087426331554617,0.031990440638031005,0.061906479578930106,-0.012459208133601515,-0.024192428773284418,-0.054487737091122285,0.01922728819609982,0.11229632580577294,0.017765313702305413,-0.05132110012039942,-0.02392827776340175,-0.07624588435305235,-0.01226698720891346,0.04334338962668873,-0.023595962265260367,-0.052561060087325744,0.048630247017165666,-0.04341829371982217,-0.010084585099605753,0.08919667117708678,-0.020262877174155872,0.04696850789598232,-0.061917299089103296,-0.024322978056849996
316,0.030900595120114328,-0.036635142245138426,0.006261062249504476,-0.11552241539342567,-0.01909168105197235,0.06704128030709057,0.06319262657651689,-0.008462971556173338,-0.06993546404484642,-0.032526629182473454,-0.04187444702264561,-0.0252533253996344,-0.017222333905242745,-0.03716915299050725,0.08853202541775078,-0.07796040234324456,-0.06615531084481913,-0.006005544948532487,-0.08677267906929995,0.03791891668300269,-0.0025991151599810097,0.006724406712850665,0.059320040348457004,0.015072992632638135,-0.04984851244852563,-0.028412360170171267,-0.09807151955456704,0.0013320440833170788,-0.0005077979915168671,-0.03992478447568009,-0.04422852038000067,-0.013730308511375848,-0.021766175762944016,-0.015650890112247465,-0.058152588868261426,0.06769061775549617,-0.04698288621885456,-0.10467992493571747,0.004685729929721571,-0.006969479775298053,0.03914599790463996,0.05486623251760027,0.033044167442765914,-0.0792133878473824,-0.00041046551803225635,-0.0040632425972509725,0.022238472436176233,0.0016973223700691193,-0.009848075598679626,-0.07969833966874051,0.008582790016227389,0.0414672144057781,0.056110676807337154,0.059793944197716574,-0.013700820991971311,-0.04709289264180452,-0.02850287632358261,0.059001503602125416,0.01737860188032361,0.08280699414055613
317,0.1125612369198791,-0.0214912766998706,-0.01008762125239509,0.02391319446662271,0.0193833570149211,-0.02678128848816807,-0.03189098847729961,-0.0052164382177665725,-0.0017895416745491997,0.034786204508354894,-0.07040883842846911,-0.012979846815587006,-0.00032634725150300364,0.019663571742899566,0.06626557513474135,0.01158867089570973,-0.04316122006957883,-0.007598166952934444,-0.03725705929019244,0.04825586980689713,-0.049199828341922464,-0.03234085997496592,-0.017925246977151865,0.011965717986580724,-0.04491509315357666,0.03942991747128689,0.065905213144063,-0.026084405762585212,0.01589960744156608,-0.07626832810402816,0.045258560351953345,-0.022288594622692646,-0.006233795683697344,-0.08652922775016897,-0.004396440911681975,-0.08238267771411081,0.05846847221823489,0.06368152636708646,0.011366528627828413,0.04738473602396069,-0.07090359740880839,-0.041719530972402136,-0.002088944530084461,0.058378096124763246,0.02822283428824513,0.024787164882399793,0.004774571931806768,-0.06969995046225677,-0.07746698117202529,-0.03717924792184247,0.10876412351977731,-0.0061226939120069025,0.013547569484431494,0.022016645552460367,0.024312504310398712,0.04315358456107844,-0.0001750145597500744,0.058776232884978304,0.024979815651682096,-0.021091947413981658
318,-0.005816393965353605,-0.014011136776427551,0.018200432728089078,-0.06877000407406147,0.02608579229260767,-0.03319281816524335,-0.01329779094250902,-0.04627052945268553,0.10416770447994649,-0.01325235347469814,0.03842305388238854,-0.06033277721335123,0.1012090817853219,-0.08390303148134676,-0.030038975794500936,0.0708811117451793,-0.06682678647332123,-0.06111397986120253,-0.05939723590870635,0.04827152233474906,-0.009015687215778636,-0.08121373034991056,-0.041346795448083576,-0.07416100672646235,0.04714635861635899,-0.10125784370015962,-0.03751588193838909,-0.017935667040578904,-0.07739288227268391,-0.012614834967739746,-0.07586578325763887,0.03957994489017456,-0.06785169105331697,-0.10065189414739995,-0.01969838846026994,-0.057706605139623626,0.10713511392306996,0.113343096716137,0.07538353487360563,-0.04187824631769132,0.03308454971975728,0.023509719463423093,-0.021477636815739665,0.0012577708338496602,0.0077387593268424424,0.02360435448651339,0.05810574038741348,-0.03898963761441023,-0.09566128346267125,0.07697164453315199,-0.061891011202096384,0.10076028047897836,-0.0830746182610783,0.059994772915579996,0.020010530566709418,0.0024712469508321013,-0.034902703163736205,-0.06404996827826939,-0.07278933461677933,-0.0006280964036946073
319,-0.03920700401584855,0.06743971432392425,-0.016413911009272676,0.007573623071711006,0.10504991813706374,0.07583596331653705,0.04103881913279452,0.07717797512190287,0.03137507203352143,0.0011020450919413261,0.012469722447937232,-0.0531519528235523,-0.01644956314900933,0.02346852118125297,0.06883854604376102,-0.04954429939884854,0.061127430944223946,0.06072375612730501,-0.02178464006705197,-0.029731816732409617,-0.06150281410813896,-0.002873509613046967,-0.01696142298017529,0.022268320598260175,0.014975726886650984,0.011339616173592856,0.07066754160907711,-0.02373438528196602,-0.03138623705966738,-0.1233756636677743,0.03143105286472082,0.027563400919759312,-0.04198001542979888,-0.008844861026382465,0.022406185289112746,0.009742439312765248,0.009119174327640854,0.024488439751580226,0.07334879839785093,0.010898322656854436,0.09353234981973142,0.04888274206675146,-0.061724538726503915,0.026391775471981144,0.03076357230531571,0.023085443585126614,0.052218390903690085,-0.01897131756684077,0.05844617828003273,0.033420831750096566,0.003208539983496284,-0.03671971010389386,-0.052060441828547285,-0.08765817428976545,-0.0707085333435547,-0.035122346178178734,0.016229018521260068,0.015921843634422714,-0.052528302450609084,-0.07763811183673308
320,-0.030234115805194597,-0.051360624728604094,0.006274629549532165,0.036839315248532525,-0.040280776032190324,-0.11361409725899256,-0.06628284279584146,-0.009880247089612663,-0.1086944748426287,-0.02796894868503759,0.009795468650514188,-0.011758737312225981,-0.06327880799230018,0.0036663929215958436,-0.0940480486728381,-0.05553312761689126,0.03229532004823816,-0.010270744543715548,-0.05282262637972776,0.05317422211465254,-0.01693096333207431,0.03112802429882318,-0.07325057957176223,0.03212245837358804,-0.01609417684095499,0.0007896951298522956,0.07043107381431346,0.0056860728396594855,-0.0073918223406585475,-0.06214807608806776,-0.07890445394066983,-0.02810224553745758,0.027396662794819917,0.03634148469259667,-0.05094423813464858,0.015729707525847365,-0.095919154627386,0.020515671323948357,0.0635901537088531,-0.035198958326184526,-0.0006508817236335111,-0.06785458590627008,-0.020556869834430058,-0.06210155394836204,-0.027542459412054056,-0.010397763569545658,0.017937315641488222,-0.057456279631597204,0.04772501535825238,0.011673713462832016,0.03795057505902494,-0.01666183596615033,-0.09818649402889915,0.005899735873747122,0.008933244049035543,-0.034868178012884915,0.07396206270607106,0.07784726676548064,-0.0015433807330166617,-0.030240588642716563
321,-0.019899350692347422,0.13721369755874993,0.0028226396026417005,0.04523578467348045,0.04240777408619819,0.030913269303064348,-0.017592262608966444,-0.010566159121119504,-0.05792998371147528,0.03546092669262073,0.08295961188813918,-0.012144665519297913,-0.04608657513924864,-0.021061063451929755,0.027756726533449752,-0.019483215429920122,-0.0431961519349141,0.036242179894382866,0.002655882765176385,0.004705942840041278,-0.06679928658502084,0.03892937070855946,0.017705172139190366,0.014559841381902241,-0.016464360149494425,-0.05521601802897343,-0.026492373784339964,-0.03519311584602219,0.041221100865940254,0.04802180340095085,0.03278258165365986,-0.02557180697314119,0.052752630502614875,-0.029497123741875544,0.006283931531158705,0.005479348953361243,0.013646442472559826,-0.004721169109204866,-0.07624947966582613,0.0518707065368425,0.05800971779571603,-0.016052859587864347,0.04623559802886266,-0.016028828630563145,0.06474088576058258,-0.005031293081830304,-0.006396569790828588,0.053397383240453754,-0.00640318869756892,-0.11122917522508585,-0.041711542548140204,0.010777389778295612,-0.049114497647951734,-0.05603091179466899,0.02367000057852302,-0.07065001106957315,0.03144762373200789,0.04370103520735158,0.04290121164388139,0.03945491471292139
322,-0.0538779693699314,-0.03436422554621848,0.07935801864016939,-0.002194459300642708,0.037183652494369106,-0.048850866803491315,-0.09367302476116436,0.07161969428393868,0.015457065386177886,0.02109220166052639,0.017800354543150106,0.057312748575476025,0.015014909130802693,0.06225701911495134,0.025691895632709096,0.06915796534067137,-0.01894902364135197,0.05215812721008078,-0.12033467231790497,-0.003042558041627838,-0.05156319850742318,-0.0221773904030487,0.003744426990160402,0.03524570494183845,-0.039024929335212774,-0.03869756409170325,0.033339688160044574,-0.057112722066158535,0.01154847552527703,0.015944744138624196,-0.0561711809023055,0.005316632010225333,-0.02087536359710436,-0.034624012299717725,0.02983835521921458,-0.014148773721354327,-0.01509441858939094,0.012206349986400727,-0.12534933865462866,-0.024536340391028838,-0.022413458907719282,-0.000623468821931205,-0.08373452267645022,0.003766251965390106,0.06422273917521765,-0.028141447922364234,0.0377824225862089,0.05084619322038321,0.059250985507659976,-0.02461755546876363,0.04372143990263845,-0.030427298812597186,0.003655377144426418,-0.005376923760061509,-0.03282135662230284,0.03455527704239432,-0.07225870776113778,-0.06996179056369227,-0.07768354077264385,0.05903283103234962
323,-0.05587695473083916,0.03326770607487125,-0.0733958817091351,-0.03622565064324285,0.029533888689465968,-0.11664364789770622,-0.0587301744849073,-0.018891396245035233,-0.04639252809251977,0.026451693479314357,-0.00856530815682627,0.016422820614435913,0.05102100567039052,0.0025470185570320523,0.04065596753532109,-0.001928441520910739,-0.0009582506846450127,0.006092153998278394,-0.08517613372978246,0.03085015716041005,-0.010371905936186615,-0.05702381830650799,0.033766168263169555,0.060645688336729967,0.0220266168456631,-0.014261374119782582,0.10206521097246013,-0.014645854214865495,-0.02203834207424327,0.004602089414586546,-0.0063622760859895445,0.08691819325573631,-0.0032475931292233143,-0.004954608366290576,0.044180600931871,0.09870640624598315,0.05433003962207897,0.030669169894908827,-0.08234408028116708,0.025893571831344338,0.07459270129105057,0.022371675393364456,-0.013459371440336489,0.04733123670628218,-0.13422962420771875,0.015838279784517982,-0.04087618637314534,-0.03645206526224118,-0.0031810506960923833,-0.06808687632411405,0.02385745588205376,0.032992341007566366,0.03114325330114686,-0.0885983066589189,-0.02914090566039026,0.03709232864027649,0.042406558177146045,0.04885109013163607,-0.013799280760364067,0.05320139571647318
324,-0.09535605832992895,0.05817390032321465,-0.029992495770963683,-0.008727019572493996,0.012045418629494339,-0.02053107452687777,0.0048809827983103665,-0.00546860047998837,-0.021764919166360655,0.03263215623752261,0.09442773344041419,-0.07395909530001278,-0.010706090242357798,-0.03944169839392591,-0.02379069196629943,-0.045296709802191824,0.04200331977364151,-0.07982982086941716,-0.025000875750389954,-0.022764811890998455,0.017907206610964524,0.04921289152869245,0.05527044013592073,-0.03472534169522944,-0.03546890303708521,-0.009843428325619874,-0.029588390639955088,-0.012385259804401234,0.04585268964345631,-0.07180336613793246,0.03625640591896151,-0.05107275076651605,-0.026600027698355,-0.06600805475820914,-0.010900471555288456,0.05965425281664752,0.09125975876867448,0.02365694385538703,-0.06524273971891674,-0.008347464818314936,-0.021692804202283162,-0.01275058496600462,0.011119131176262613,-0.03486805355504002,-0.10867782996148728,0.06263593475687808,0.009525027172508393,-0.017164272920797714,-0.02927036443262268,-0.0028101374420473886,-0.08053494995457203,-0.00819613703037408,-0.024949578906443486,0.006548817293503248,0.013782375151160972,-0.017122631194976097,-0.018643441892449056,0.00999857419993987,-0.08622922230483472,0.06141288088265812
325,0.030748953030343824,0.09140696436680062,0.048621273889975995,0.0014128328630266648,-0.022880166908479167,-0.011485781396614715,0.07191890367827425,0.023902560332441855,-0.05047420905357307,-0.008394206852635583,0.05133220972045025,-0.04221422130185761,0.00944757363747055,-0.008164532139458966,0.10404833487225079,0.03697010553240624,0.06820634594624302,-0.10709977108703415,-0.055988415653329945,-0.05237339305253497,-0.015863517754114046,-0.009167656574735936,-0.07460263133202086,0.04434088497197515,-0.02798859999363854,0.007989791462341925,-0.09199674062963725,-0.0025005032788177925,0.008863325480305802,-0.007756897096322018,-0.01838419997065603,-0.08645311754407471,0.046884665452594045,0.023566260670950107,0.029082872365900805,0.017390218661271953,-0.0269794154691069,-0.044734453517973706,-0.021065216153036786,-0.01652597690380015,0.028826332186998982,-0.14325850630732825,0.1588616956898383,0.023728352453165853,-0.03646258840603733,0.08291771041740345,-0.11370512509859643,-0.10397330099221143,-0.0009652862093430343,0.02546375835201596,-0.1137880448395052,-0.04978085422316304,-0.03558797200181333,-0.048970107973028,-0.003967271261230812,-0.0007353358761150072,-0.005017620922864873,-0.10323698613631925,0.005178522109020187,0.02499929162723784
326,-0.007457800756355493,0.07677059357183645,0.016198102873757347,0.08103535439018068,-0.005053004914959542,-0.0338975937264053,-0.03878587298056464,0.03775556995143208,-0.041446992781504245,0.02630436320609435,0.027902594010998334,0.06046000945466631,0.007836360725710733,-0.113501646805882,0.020192734316707452,-0.02916489573101374,-0.03973986127337506,-0.046449783550347866,-0.033541664126172654,0.052476255853968104,-0.026843102058520946,0.09905755227247143,0.07184637215313333,0.06646413521348511,-0.0072124221276040085,-0.1413572240571168,-0.04287863755434412,0.030486349405823454,0.009648945999429214,0.05723067232148775,0.014007989532339019,0.08633847574236148,0.07091386243661177,-0.07948314230630846,0.09737604304530686,0.03423147003134344,0.09063229747486591,-0.0034795436656401835,0.013818936911094308,-0.04949440438016921,-0.02047396488438309,-0.10925386101830808,-0.11168236426025187,-0.007204200934173557,0.12666998811980412,0.042274326027856,-0.008504866093016736,-0.04378283061752721,-0.025433251105070002,0.02643380946013516,0.10542238696429021,-0.02773620271043566,0.038738193596840796,-0.00945499256137706,-0.062182497303517804,0.022322566393324278,-0.013525085609312718,-0.020707934729294802,-0.010584519619039336,-0.08125217390046002
327,-0.000469959691057726,-0.05574630460522104,0.09123821847856825,-0.014811314429114684,0.06655544127231411,0.05102146118198084,-0.02486503233327538,0.0382881934645775,-0.013398107869951388,0.0010337305459615217,0.021928716791042094,-0.02334133898790997,0.09745455048557401,-0.052688837644036694,-0.12004010748411756,0.024928763070424305,-0.047896275819165925,-0.027884587968681613,0.04765540067465137,0.03068298783568738,0.07760706561704785,-0.026996498220492625,0.06498011568596825,-0.0012661152454784038,0.021342948124492594,-0.019869823225833683,0.013634131865624594,0.011904172181498305,-0.06970979726386785,-0.01921346922502075,-0.09655748982397003,-0.07028625994404789,-0.05113056214964302,-0.030269939044996304,0.06297213399248502,0.14020485659885348,-0.04113096079743416,-0.020291395999343327,-0.004340809039997492,-0.0792214662539391,0.04800736475197579,0.10767416411119525,0.07393465769240863,0.05160749945441761,0.059003099928004885,0.015295889246225087,0.02699807269011517,-0.04100076670468793,-0.007243119099665347,0.047287727240839454,-0.020022740636230288,-0.022298452217123788,-0.0008754758333073957,0.022423481190520976,-0.0762393178209993,0.057615920929033414,-0.03585075398839604,-0.023501103918915845,-0.003453527920892029,-0.02921224699369511
328,0.012387613012316378,0.009136548846045065,0.05345962558676286,0.03381691507975692,0.12113135526806729,-0.0887118184240521,0.006729240001701869,-0.0901458610447004,-0.010474445945076951,0.011336186868669093,0.041949427777236675,0.0052125041564184075,0.009068420797865543,0.002314197919678851,-0.05067046752551785,0.0352510978570772,0.0012937425462889135,-0.02503845125129385,0.0038963942040315205,-0.06431871375653916,-0.04261602844758231,0.03785575359854643,-0.0585862542762973,0.1393443615172507,0.019941274148581354,0.04865239897783806,0.07550437648376475,0.01329311414594036,-0.03372035564488067,0.018687028280857578,-0.002369665463802463,0.021610208143598392,0.03454015712235546,0.0012919483969913497,-0.04670189516554711,0.06530542478433976,0.03059986918422404,0.0637262416657813,-0.09402632022495178,-0.036892124731428,0.010224044270518783,0.03717243420094645,0.056891505452818084,-0.013384689156064677,-0.05049623309555528,-0.021398088972574298,-0.03188490597631085,-0.07831047403328355,0.0063960539205312125,-0.08494036117868081,-0.09780380569919153,-0.025273946140569076,0.010503328267730032,0.022252527726108372,-0.04373103325910585,0.016147923851047675,0.024750759040586386,0.008753532257860604,0.0627191666140381,-0.058192961443216874
329,0.08537061862114713,-0.00641785433047928,0.04448288443643984,-0.024377711062289056,-0.024688354223208572,-0.051936660666637005,0.039680691997373244,-0.012839303667891025,-0.022736548091175826,-0.014587928254815653,0.08802508973810506,0.07387524733493396,-0.06090913714478615,-0.005377754074406309,-0.06912802264276972,-0.007009822156622837,-0.026392633314287373,-0.013873173243943713,0.03622242937186339,-0.05021468387296516,-0.04537584350040706,0.04404416719448091,0.060220245415246974,-0.08526252482512117,-0.0347714676043441,0.023765904601193263,0.019472503761409833,-0.019488743666847275,0.09783169332957285,0.022503080594050717,0.005326547939668052,-0.025008722727781336,0.0540845412472731,-0.028914462197588735,0.012459019390065348,0.03435846269016411,0.09957004456089127,-0.03446698102879026,-0.05807759399534932,0.05252821105725801,-0.014095853181675009,0.04845792509212625,0.08723626516480484,-0.10990899825860082,-0.03117526241432995,0.026588059681903416,-0.02012912415560676,-0.09734532644246861,0.14145766702862259,0.05600903551183763,-0.044884830116043134,-0.011017236558224733,0.06467743725492911,0.04402952438766758,-0.02019383710324492,-0.046278232339619786,-0.07085888132422653,-0.07418503131313808,-0.03078000637278525,-0.03957478136094295
330,-0.053971933465860204,-0.07812250185369563,0.05545373409971351,-0.017368801385214967,-0.03246090398936869,0.021010372363730878,-0.05748762363844885,0.086176296247665,-0.06840580261264767,0.023568816561295954,0.04594276275235455,0.024068902903565358,-0.05161554852098337,-0.017903251756353485,0.06301159747502537,0.014479169330340722,0.004852413770409196,-0.07656499531724187,0.08394407794963687,0.017171108506794337,-0.02352169320509533,-0.05348306288674161,-0.07486427662796807,-0.03128052947354804,0.011386879502564909,-0.016931475696596983,0.00030106153995174427,0.05159863819882263,-0.06395564579659564,0.042584789772629715,0.025315297857483026,0.08654385637961,-0.01171183295162893,0.03477693142340386,0.052794688549506495,-0.027573346643807697,-0.030733892869758566,0.009938124245026676,0.015434398703078655,0.07092384647927948,0.016968106464168346,0.0030358029282982705,-0.03593908099283647,0.01570083938204864,-0.02783434013505182,-0.052240407297532515,0.017585461455733663,-0.02860938890713228,0.09227269954325427,0.02555327676188179,0.03836430825170196,-0.010067887868801527,0.015086131319498946,0.004320876386812647,-0.07301167142950608,-0.0184971213875501,0.05520973287524609,0.058462000103982635,0.045310752067555145,0.006342972174525417
331,0.01439863508133481,0.059445795072526335,0.01894346692991342,-0.0343946218814351,-0.02357354883057572,0.03357798179924117,0.00022789065046462017,0.007883418236677119,0.04787221524907596,-0.03475262538662932,-0.002010083804125476,-0.018174541537375122,-0.09915235342422991,0.04432206188196178,0.03779789766077286,0.014588247307037196,0.02220193444204913,0.07765686641591203,-0.029664122291274672,0.03622348833719057,-0.16495964530092033,0.029126187092388053,0.040259909172669146,-0.19655360955396117,-0.0010612804208450825,0.031295304375986696,0.07389170822089994,-0.03452138191657608,-0.18679321673941154,0.0461042948664524,0.053054313274506784,0.020796020420897874,-0.024269338736492257,-0.025047599170074472,0.006706441100653967,-0.05412114890557643,0.07745304130426546,0.040391918489773186,-0.04913178854490203,-0.028477408711269008,-0.014549579663606179,0.03893782799995851,0.007985980738275883,-0.19093137053935616,-0.015251875218431969,0.021712920248416524,-0.038727155443799545,0.08874418887080306,0.0535518779948615,-0.07036771832089127,-0.029803239670739418,-0.004938798178325101,0.039913296827696745,0.018884121944775706,0.02836274923998212,-0.030228058900632557,-0.04542453852066781,-0.08131684538106237,-0.05555883481495339,-0.027347844469049913
332,0.036578231064975514,0.06219081196526945,0.026240395698384402,0.09220017051310567,-0.007331443681413374,-0.043308832908835186,-0.006663104007308985,0.05070003558861077,-0.10292380162687617,-0.018121341806990883,0.07774945908491109,-0.017951812039465633,0.04527785292805835,0.023360697633018252,0.012710259855027047,-0.04850570702348541,-0.04823495444045375,-0.0438069592306341,-0.017980695252742845,0.07479713523588787,0.10478740282683442,-0.04953537794968518,0.04748606743632181,0.05028436472270976,0.0038177137583309093,0.05591060374987076,-0.023229201782065473,-0.03200912736975239,0.012469741808350752,0.010410095986575241,-0.008151663919549341,0.02673328617758937,-0.09817299602746381,-0.0557514661754479,-0.026369266832580004,0.05196053639264254,-0.0136780042043068,-0.033703827421319936,-0.03673794868107096,0.00894865325758847,0.05050950381535622,-0.04638485782404385,-0.11075338544029602,-0.038544483007321516,0.019924492811592972,0.04421374081936908,-0.0640126423733734,0.1087198933889811,-0.032779981236323974,0.01943311546419713,-0.000967708671681475,0.0327123317392427,-0.03987069130762996,-0.04013599497261875,-0.019257348694249332,0.02806549380892708,-0.020917001148262122,-0.06341490792722486,0.08663070941686563,-0.01488551782681417
333,-0.027552104940341278,-0.06808418818941221,-0.030004458610779633,-0.05301524438956405,-0.03795337803338174,0.04057209448442742,0.06519319547623427,-0.005325568695797784,0.04475123749152621,0.04330646130771748,-0.05837004967945455,-0.017080348391234575,0.015832049562745063,0.07542840281871768,-0.05753054802754091,-0.003709476616547338,0.06435034237104735,0.14425692798516115,0.007841765274307109,-0.04254478818309224,-0.08852920187778579,-0.08901918361084621,-0.06077334560494494,-0.03720216881841642,-0.0658312760366098,0.015271919304842235,0.002419333509755778,-0.03212104635122242,0.011570899410109877,0.10794068922040696,-0.0070189313814253244,0.03276443540018539,-0.013271077317707627,-0.0068261178003605335,-0.07539391828558396,0.07574370842592118,0.06266961054710761,-0.0142618429825487,-0.012537830116993772,0.015524176216321855,0.014360372725678798,-0.12423189560054755,-0.062084261350547856,0.02298347703310294,-0.06450786894243044,0.04299207563797386,0.012226096083354529,0.06266279810813301,-0.003122161448838885,-0.025123454926869366,-0.04566928770255648,-0.03075784326217393,0.01899198824385367,-0.007481536022727132,-0.18411308912546448,0.08898310678280252,-0.044123330890431196,0.036925722038117025,0.007264963682454768,-0.019908603969433482
334,0.005803392970106307,0.03588324776880799,-0.03467505684837245,0.007302784064369679,-0.07939244233172348,-0.03910874771723396,0.05583193344928308,0.016732826582177472,0.11928443037730777,-0.011335760684419606,-0.037071813543711744,-2.677910547696843e-06,0.04850246555209967,0.04899784625861547,-0.03896770509264679,0.02388290025244435,-0.03225098743700118,-7.668763624912361e-05,-0.014884169602360367,0.015079823023596515,0.037599633016698705,-0.11806554821993355,0.07389561429247168,0.1010553278508698,0.06360558938903564,-0.05556372149421407,-0.0031050976816394803,-0.12873213229877065,-0.06501943145861462,-0.061079791794985225,-0.11856901310594858,0.10330389552699043,0.019336832707534713,-0.10433425069714701,-0.0016154159771063653,0.034982862978344666,0.06367794612191144,0.015210650131659172,0.028326818257971557,0.057031835270855265,-0.06332702530843543,-0.04806916612051187,-0.04883481831093648,0.05311258984383032,0.023889517059351602,0.065960718512125,0.04705948656379807,0.020407216209230156,0.010038707326557792,0.043341595150392626,-0.0731564516887054,0.014379480822837166,-0.002740311165664268,-0.08030158701991624,0.06125362398356539,-0.09789514735207025,0.0417296822518172,0.04541477736908342,0.01949064222815757,-0.07985655372784928
335,0.009217590858895003,0.027043067059221833,0.035993340142807896,-0.10501074731356241,-0.025324389998194453,-0.049738403571796486,-0.024526644531271152,-0.017545819330420858,0.046087854859829275,-0.05377107189932989,-0.0015749763413534035,-0.11230970661190859,0.0293714842195709,0.04310955080354926,-0.09086484592836723,-0.06197405564635186,0.001966790276169849,-0.08518719433792447,-0.034022229885132926,-0.03421213186643584,-0.08573890008497848,-0.02376692223065836,-0.09364360102998086,0.050466539050860376,-0.055747107974266394,-0.017004384140846047,-0.05779621366249118,-0.027545332744022006,0.013337454701077415,0.060757435456498525,0.06986461090667771,0.05131010045350492,0.06532435403096956,0.11259715619108174,-0.043103971952797325,0.00096245608622726,-0.04962951631995173,0.010980611428436649,0.04227158552908723,-0.04603614552735856,-0.016656050116996855,0.028586050360943395,0.09669560706329579,0.06714800286101885,0.010891016080395739,0.04039900519471568,-0.0031999388145402554,-0.08200625556076696,0.0009343172652532939,0.007528870161871311,0.05969852383021039,-0.06491043826236735,0.03223337321383022,-0.008504268214215446,-0.07051044257653873,0.064107831896488,-0.026774210975373507,-0.014909695210877467,0.050629247286444516,0.06016958771582789
